ID,Name,Learning preference,Assessment 1,Assessment 2,Quiz 1,Quiz 2,Beginner lecture 1,Beginner lecture 2,Beginner lecture 3,Medium lecture 1,Medium lecture 2,Medium lecture 3,Advanced lecture 1,Advanced lecture 2,Advanced lecture 3,Beginner lesson 1,Beginner lesson 2,Beginner lesson 3,Medium lesson 1,Medium lesson 2,Medium lesson 3,Advanced lesson 1,Advanced lesson 2,Advanced lesson 3,Beginner hands-on 1,Beginner hands-on 2,Beginner hands-on 3,Medium hands-on 1,Medium hands-on 2,Medium hands-on 3,Advanced hands-on 1,Advanced hands-on 2,Advanced hands-on 3,Overall Score,Overall Performance
01HNCCSPQY0ASEXCF04HK68YZE,Roanne Riste,Visual,61,17,15,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,37.2,Poor
01HNCCSPR1WZQVREBS8ZQNMDP5,Cherida Beggi,Kinesthetic,23,96,16,16,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,60.4,Average
01HNCCSPR362BK814BWFBDB2DH,Maggy Mohamed,Visual,76,32,18,18,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,57.6,Average
01HNCCSPR6CN5JG4Y88QD87DWV,Isaak Blaver,Kinesthetic,94,77,16,18,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,82.0,Good
01HNCCSPR96MNR6JS4WW96ZCZP,Ramsay Scrymgeour,Kinesthetic,28,24,7,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,24.8,Poor
01HNCCSPRB3KKWZ4AAYZZ1YN9P,Early Rebanks,Auditory,1,7,9,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,7.199999999999999,Poor
01HNCCSPRDF4272PMMPET0CAXC,Lexine Royan,Visual,89,44,3,10,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,58.4,Average
01HNCCSPRGV7V33414ZMPM0YYM,Moselle Nunnerley,Auditory,25,94,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,48.4,Poor
01HNCCSPRJ0T9EG6E4YBH8N1DS,Shannan Whicher,Visual,65,38,9,22,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,53.6,Average
01HNCCSPRNF1CXM971M650QHDV,Simeon McQuaid,Kinesthetic,46,36,6,16,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,41.6,Poor
01HNCCSPRQZECJ0KGXC361EQH8,Isaac Deely,Visual,94,69,1,11,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,70.0,Good
01HNCCSPRSJN7BDA0S2CRTV0G3,Sylvan MacDougal,Kinesthetic,0,75,19,9,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,41.2,Poor
01HNCCSPRW60WAYZ92NZJKBQR0,Veriee Curragh,Auditory,29,45,9,11,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,37.6,Poor
01HNCCSPRYBEKKY7DRY9EBYV84,Imojean Goudge,Kinesthetic,42,22,7,20,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,36.4,Poor
01HNCCSPS1RMAR8Z15G9Q9KG5K,Lucias Weir,Visual,29,64,12,7,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,44.8,Poor
01HNCCSPS3MSX84F5NWSCH91P5,Jerrome Cottill,Auditory,40,51,10,11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,44.8,Poor
01HNCCSPS64W5FSGFMR94JGGTS,Marsiella Rapa,Auditory,7,81,13,9,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,44.0,Poor
01HNCCSPS921MQCY8EF234YHR9,Margret Tomet,Auditory,25,77,12,9,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,49.2,Poor
01HNCCSPSBTF5JCVV8DYJA5GMF,Franni Dudderidge,Visual,32,45,18,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38.8,Poor
01HNCCSPSEXXYM0S8KJNT5F4FT,Celestine Rabley,Kinesthetic,33,18,15,10,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,30.4,Poor
01HNCCSPSHJYFBWEEFJQJ1HWHK,Laurene Killelay,Kinesthetic,69,55,10,5,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,55.60000000000001,Average
01HNCCSPSK0ESF3QYV5WNAATTT,Elvis Swallwell,Visual,62,48,25,21,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,62.4,Average
01HNCCSPSPFB6BMV095NH54QY9,Lynn Ucceli,Visual,97,96,23,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,86.4,Excellent
01HNCCSPSRZ9JT1S69F5CJVBAA,Iver Pietrzyk,Auditory,1,30,5,6,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,16.8,Poor
01HNCCSPSVKBYQADJT42W19B06,Blisse Calderonello,Kinesthetic,12,8,22,24,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,26.4,Poor
01HNCCSPSXFGX03B52DFNS9YT2,Berry Doveston,Visual,28,94,20,2,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,57.6,Average
01HNCCSPT01XK7YNS1FB018KZR,Tynan Sedgwick,Auditory,75,75,3,3,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,62.4,Average
01HNCCSPT25SHYWZEKMZRGK1MA,Brynne Frizzell,Auditory,48,5,5,24,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,32.800000000000004,Poor
01HNCCSPT5AHSJ3R10HXRR8MNF,Gussi Balshaw,Kinesthetic,52,6,8,8,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,29.6,Poor
01HNCCSPT7YMSH7M71M4MW6C1X,Aurelie Cakebread,Kinesthetic,65,27,8,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,40.0,Poor
01HNCCSPTAD5BWDPD84FP72QCD,Allison Power,Visual,39,90,14,7,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,60.0,Average
01HNCCSPTCMJYFN21KKW7P757N,Anthiathia Nodes,Auditory,93,75,7,11,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,74.4,Good
01HNCCSPTF2ZCCRH586MADAM3N,Etta Kears,Auditory,50,57,24,17,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,59.2,Average
01HNCCSPTH6GNHRCN32GZDFCHF,Reilly Yakovlev,Visual,39,67,1,18,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,50.0,Average
01HNCCSPTMFGGNNF9BC9C04CVN,Blanch McCurlye,Visual,81,20,6,3,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,44.0,Poor
01HNCCSPTQR11T0M7J46NP04P7,Delly Fibbings,Visual,62,75,3,5,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,57.99999999999999,Average
01HNCCSPTS6BVVBVZQW4QMBGWP,Alix Fincke,Auditory,7,75,20,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,41.2,Poor
01HNCCSPTW3SM1Y1HP0SSX6NYC,Michal Mayling,Visual,33,5,23,13,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,29.6,Poor
01HNCCSPTY7AGMBJEY8B391D9M,Mannie Rudsdale,Kinesthetic,78,1,4,7,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,36.0,Poor
01HNCCSPV0D2D7W4147BZVVKE1,Rafe Bowskill,Kinesthetic,41,57,19,16,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,53.2,Average
01HNCCSPV3MJEMV8ER3NAVW03N,Fannie Moggan,Auditory,86,1,23,18,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,51.2,Average
01HNCCSPV6PPYSZNHQNR14K5GC,Ethelbert Dongate,Kinesthetic,12,54,6,25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,38.8,Poor
01HNCCSPV8MV2CHSZD2KFFJCBF,Shurwood Strutley,Auditory,93,35,10,9,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,58.8,Average
01HNCCSPVB8DB0DAM3JTXKDGE0,Nonie Paule,Auditory,9,98,9,8,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,49.6,Poor
01HNCCSPVEE9XCQTNQG7Y49ZTG,Douglas Danbury,Kinesthetic,89,11,12,8,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,48.0,Poor
01HNCCSPVH2773CQ9YA1BC7FPC,Chloette MacGarvey,Auditory,53,83,3,6,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,57.99999999999999,Average
01HNCCSPVNZMXEN8PDP7QRZ0SX,Annelise Zanutti,Kinesthetic,90,75,23,6,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,77.60000000000001,Good
01HNCCSPVR2Q2T5MRAHP8YJACP,Jesselyn Taveriner,Kinesthetic,22,91,21,23,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,62.8,Average
01HNCCSPVT8P5RJK03R8TXMG9A,John Fraulo,Auditory,88,10,21,9,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,51.2,Average
01HNCCSPVXVCYWHADEN563581M,Jack Simoncello,Auditory,6,68,5,6,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,34.0,Poor
01HNCCSPVYRGB7PSA7P57P4Y5Y,Owen Sutcliff,Auditory,15,84,24,22,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,57.99999999999999,Average
01HNCCSPW09F07YGT158C2SB20,Mychal Borman,Visual,59,41,20,16,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,54.400000000000006,Average
01HNCCSPW25WY76CTVNWBZ74N8,Peggi Kobierski,Visual,68,93,19,19,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,79.60000000000001,Good
01HNCCSPW591PPGJMBQSKB8095,Artus Wickes,Auditory,75,24,12,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,45.2,Poor
01HNCCSPW8TZ01FKZW71V9TMVR,Olia Pautard,Kinesthetic,33,57,24,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,50.4,Average
01HNCCSPWBVE7MYHDHXHE0H2KM,Brant Fenemore,Kinesthetic,36,0,4,4,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,17.599999999999998,Poor
01HNCCSPWESVR6KGCGDTNSAGK4,Rhys Twinbourne,Kinesthetic,61,28,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,36.0,Poor
01HNCCSPWHG1MX51X0XCQA6JM4,Sanderson Kasparski,Kinesthetic,15,75,8,21,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,47.6,Poor
01HNCCSPWN0EXYRKV9QMNKSSCD,Janis Franceschino,Visual,41,65,11,18,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,54.0,Average
01HNCCSPWQF4FJ84GZCMC8797G,Cece Figin,Visual,100,93,25,24,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,96.8,Excellent
01HNCCSPWTNJY3BV8B0HQC01N1,Giffer Paylie,Auditory,86,59,18,8,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,68.4,Average
01HNCCSPWW8HBZRT48VAJKJ7HC,Ursa Tunnock,Visual,86,92,23,16,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,86.8,Excellent
01HNCCSPWYZBDE6F9CQY3AMGYZ,Janek De Anesy,Kinesthetic,14,30,14,25,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,33.2,Poor
01HNCCSPX0X9S3Z1TAGRPWVY2G,Cchaddie Pettingall,Auditory,19,83,2,22,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,50.4,Average
01HNCCSPX2PB5CBSTMTJATRDKY,Marsiella Cracoe,Kinesthetic,79,45,21,16,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,64.4,Average
01HNCCSPX4PM62C7YZ2TSPEFM4,Cull Thurber,Auditory,23,75,20,15,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,53.2,Average
01HNCCSPX6ZQ7VR1BDJ8VS44DH,Kimberley Scoterbosh,Visual,82,66,13,17,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,71.2,Good
01HNCCSPX9HYRP80RVFR7WWHFC,Brook Rubinsky,Auditory,98,48,22,22,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,76.0,Good
01HNCCSPXB8866E52BXQRFP4CY,Inger Tull,Kinesthetic,47,89,18,21,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,70.0,Good
01HNCCSPXD4SZKWM2VAGWXMZ90,Cami Bakes,Kinesthetic,42,97,16,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,71.2,Good
01HNCCSPXGQRHGD28MCR9Z6E0S,Kassia Prevost,Visual,80,45,21,14,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,64.0,Average
01HNCCSPXJ2KZY0QGHHCN5QJAT,Marla Melledy,Auditory,74,16,2,4,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,38.4,Poor
01HNCCSPXMWCXN1XYX4TN31Z2J,Florida Grigsby,Auditory,94,96,22,4,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,86.4,Excellent
01HNCCSPXNZNK7EJYW3MHRG5RD,Lynnea Legge,Auditory,15,59,12,19,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,42.0,Poor
01HNCCSPXSCC2EW7B3HV6F5337,Claus Beiderbecke,Visual,53,29,0,11,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,37.2,Poor
01HNCCSPXVK1YF9G53WMFZFD0X,Nadya Litherland,Kinesthetic,83,62,13,19,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,70.8,Good
01HNCCSPXXREAY0D5TAP1RD99X,Zsa zsa Gouda,Kinesthetic,4,60,0,7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,28.4,Poor
01HNCCSPXY55Z9DCNRBJ313HJM,Brandie Trigg,Auditory,78,16,9,8,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,44.4,Poor
01HNCCSPXZK1QABR64RZCZYRX2,Darius Rattry,Kinesthetic,33,3,8,25,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,27.6,Poor
01HNCCSPY2FWB27QR12R1RY795,Jeanne MacCoughan,Kinesthetic,94,86,0,24,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,81.6,Good
01HNCCSPY3AM69W87AXTNPJRM3,Annaliese Lidgerton,Kinesthetic,48,21,11,8,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,35.2,Poor
01HNCCSPY5W6KCK3QBXGWKWV30,Felicio Leavold,Visual,31,4,23,6,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,25.6,Poor
01HNCCSPY6AE9DAPJREZY2VD80,Mei Lavrinov,Auditory,60,48,10,21,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,55.60000000000001,Average
01HNCCSPY8DR4NFBH6X6NB0HRH,Martha Denisyuk,Kinesthetic,32,6,21,5,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,25.6,Poor
01HNCCSPY9MHYS3ST09VTBK21E,Codee Castanaga,Visual,13,17,11,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,20.0,Poor
01HNCCSPYA3HG2Y8PDQ0JVB5WK,Monro Thorrington,Auditory,55,62,7,13,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,54.8,Average
01HNCCSPYC6R2YMYVV9ZXXNB4J,Minni Tremayne,Visual,86,51,8,18,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,65.2,Average
01HNCCSPYEBGQ7VM92S8TEZBGF,Alonzo Reasun,Kinesthetic,57,36,7,8,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,43.2,Poor
01HNCCSPYF6VZEFH8X7WN0F4C5,Alfy Fiddler,Auditory,37,31,24,23,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,46.0,Poor
01HNCCSPYJ72FCD9JV5TJP2MDD,Bram Ebbotts,Kinesthetic,85,1,15,23,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,49.6,Poor
01HNCCSPYKGB1HZNS6WZ19WEF0,Bird Jearum,Auditory,71,15,5,9,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,40.0,Poor
01HNCCSPYN1BEZQJF2YPQKHTWP,Andrei Danieli,Auditory,37,74,15,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,50.4,Average
01HNCCSPYQFWE5H8Z428EZG8DF,Barbara Semaine,Visual,17,54,9,3,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,33.2,Poor
01HNCCSPYSFG5YW77AM4HTHG1F,Johan Bremmell,Kinesthetic,31,2,24,19,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,30.4,Poor
01HNCCSPYTXYHWPPJZAH3GFXXC,Helene MacAlester,Visual,63,34,1,6,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,41.6,Poor
01HNCCSPYW95BQX66KPMWGD55B,Joann Giacomini,Auditory,24,66,5,10,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,42.0,Poor
01HNCCSPYYK7P01EPXG8E4FK67,Rory MacTurlough,Kinesthetic,69,85,12,18,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,73.6,Good
01HNCCSPZ14MQJPP3YPTNDCSR3,Chadwick Proschek,Kinesthetic,62,82,7,8,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,63.6,Average
01HNCCSPZ3HVQFF6YME81TJ5Y6,Meyer Quenby,Visual,74,82,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,64.4,Average
01HNCCSPZ6XS0QV2HNXK0201CW,Loren Lilford,Auditory,74,78,6,10,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,67.2,Average
01HNCCSPZ910K5HJVTXPCS5A6K,Faydra Simcock,Visual,15,64,24,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,44.0,Poor
01HNCCSPZCJH1AN10V3120TC6R,Robina Milksop,Auditory,53,76,2,18,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,59.6,Average
01HNCCSPZE5R8YPGW6TYTF5Z9F,Atalanta Pascow,Auditory,33,70,4,10,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,46.8,Poor
01HNCCSPZFTWYWGQ8CVSF2VWMQ,Cariotta Skippings,Auditory,14,25,22,14,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,30.0,Poor
01HNCCSPZH2CVBG1Y29Z9A12XR,Neel Stoter,Visual,65,81,12,14,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,68.8,Average
01HNCCSPZKYMNEVSDWNMZJ6BCX,Gordy Filipovic,Kinesthetic,87,1,11,13,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,44.8,Poor
01HNCCSPZN7ZDS8X6FQ4DH8A8M,Candi Honeywood,Kinesthetic,38,33,9,23,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,41.2,Poor
01HNCCSPZQB0S7MMX8PQHKF9FS,Kynthia Biggs,Kinesthetic,33,22,18,15,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,35.2,Poor
01HNCCSPZS4D7Q5QGFMS4TQC0K,Lynnelle Bugdall,Visual,82,67,20,11,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,72.0,Good
01HNCCSPZV8J0YETND3ZRWZ76S,Terra Lawerence,Kinesthetic,91,5,0,13,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,43.6,Poor
01HNCCSPZYWZ985JM6CM95F59H,Stanleigh Staines,Visual,84,35,25,22,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,66.4,Average
01HNCCSQ00Z0G2HZBMKA93TQT0,Reagan Berkley,Auditory,96,78,8,19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,80.4,Good
01HNCCSQ03WXHE184GK4KKW6MJ,Winnie Adderson,Visual,30,35,15,7,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,34.8,Poor
01HNCCSQ059DF97NRPRKJSBRKW,Lennie Erickson,Auditory,0,38,14,5,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,22.8,Poor
01HNCCSQ08DE75VKM8VJ86SHQZ,Herrick Creer,Kinesthetic,28,45,20,10,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,41.2,Poor
01HNCCSQ0A8S6WY836MV5BTKX0,Caryn Aasaf,Auditory,64,43,7,4,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,47.2,Poor
01HNCCSQ0Y7BR5RB4R0ET5ZRJC,Babb Thomassin,Kinesthetic,15,41,6,9,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,28.4,Poor
01HNCCSQ113C6KNY14VCARRQT3,Susie Gland,Kinesthetic,66,95,9,20,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,76.0,Good
01HNCCSQ15H7Y15GT0CAJHGSWT,Roxana Wisker,Visual,3,93,23,23,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,56.8,Average
01HNCCSQ18NJYC67HHFFWA17RK,Bernadette Cherrett,Kinesthetic,22,40,8,17,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,34.8,Poor
01HNCCSQ1BAQS410WBNZ4YSR4K,Read Daltrey,Kinesthetic,22,31,1,24,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,31.2,Poor
01HNCCSQ1F2SDDXZCET8Y9TN6G,Lammond Muckart,Auditory,9,94,17,21,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,56.39999999999999,Average
01HNCCSQ1HF3Z07KGXZEH1XQ2Z,Alejandro Mathwin,Auditory,85,53,15,11,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,65.60000000000001,Average
